Name	Note	Gender	Adjective	Clan	Wing	Blood Potency	Humanity	Current Age	Sexual Orientation	Striking Looks	Vice	Virtue	Area of Influence	Bloodline	Gender	Title	Siring Year	Secrets	Flaws	Arrival	Sire	Status	Location	Derangements	Apparent Age	Childer	Status (Clan)	Status (Covenant)	Status (City)	Favors	Player	
Placeholder		Male	Mellow	Daeva	Legio Mortuum	1	5	100	Bisexual	Normal	Gluttony	Hope	Exotic Imports And Slaves		Male									Vocalization	69							
Placeholder		Male	Worthy	Ventrue	Cult of Augurs	3	4	150	Straight	Normal	Pride	Temperance	Construction		Male									No derangement	19							
Placeholder		Female	White	Julii	Senex	2	4	75	Straight	Striking Looks 2	Envy	Charity	Honorius		Female									No derangement	33							
Placeholder		Female	Watery	Ventrue	Peregrine Collegia	2	4	75	Straight	Normal	Greed	Justice	Artists		Female									No derangement	29							
Placeholder		Female	Level	Daeva	Legio Mortuum	1	3	50	Gay	Normal	Sloth	Fortitude	Crime		Female									No derangement	58							
Placeholder		Female	Nasty	Daeva	Legio Mortuum	5	5	75	Bisexual	Striking Looks 2	Lust	Fortitude	Artists		Female									No derangement	70							
Placeholder		Female	Heroic	Nosferatu	Cult of Augurs	2	5	75	Straight	Striking Looks 2	Sloth	Temperance	Soldier Training		Female									No derangement	34							
Placeholder		Female	Influential	Daeva	Cult of Augurs	2	7	75	Straight	Normal	Greed	Fortitude	Ghouls		Female									No derangement	36							
Placeholder		Male	Evanescent	Ventrue	Senex	4	3	75	Straight	Normal	Pride	Hope	Senex		Male									No derangement	18							
Placeholder		Female	Spotless	Ventrue	Senex	2	4	50	Straight	Normal	Greed	Hope	Soldier Training		Female									No derangement	42							
Placeholder		Male	Unused	Julii	Senex	3	4	75	Bisexual	Normal	Wrath	Charity	Information		Male									Narcissism	24							
Placeholder		Male	Ruddy	Ventrue	Cult of Augurs	2	1	350	Gay	Normal	Greed	Prudence	Patricians		Male									Megalomania	59							
Placeholder		Male	Ludicrous	Daeva	Legio Mortuum	1	6	100	Gay	Normal	Gluttony	Fortitude	Kine		Male									No derangement	55							
Placeholder		Female	Befitting	Julii	Senex	2	4	75	Bisexual	Normal	Gluttony	Justice	Lore		Female									No derangement	44							
Placeholder		Male	Imminent	Mekhet	Peregrine Collegia	5	3	150	Bisexual	Normal	Envy	Charity	Blood		Male									No derangement	34							
Placeholder		Male	Alike	Daeva	Peregrine Collegia	3	2	250	Straight	Striking Looks 2	Gluttony	Charity	Trade		Male									No derangement	21							
Placeholder		Male	Temporary	Daeva	Peregrine Collegia	2	2	75	Straight	Striking Looks 2	Sloth	Charity	Honorius		Male									Fixation	23							
Placeholder		Female	Full	Nosferatu	Senex	1	2	75	Gay	Normal	Envy	Temperance	Auguries		Female									Suspicion	31							
Placeholder		Male	Able	Julii	Cult of Augurs	7	4	700	Straight	Normal	Greed	Temperance	Ghouls		Male									Irrationality	40							
Placeholder		Male	Influential	Julii	Legio Mortuum	4	3	75	Straight	Normal	Gluttony	Hope	Investigation		Male									No derangement	30							
Placeholder		Male	Lucky	Mekhet	Senex	2	4	50	Bisexual	Normal	Sloth	Charity	Nosferatu		Male									No derangement	33							
Placeholder		Female	Debonair	Gangrel	Legio Mortuum	1	5	75	Gay	Normal	Gluttony	Temperance	Political And Financial Broker		Female									Avoidance	46							
Placeholder		Female	Ingenious	Daeva	Senex	4	3	100	Straight	Normal	Sloth	Charity	Honorius		Female									No derangement	63							
Placeholder		Male	Ad Hoc	Daeva	Cult of Augurs	2	5	50	Straight	Normal	Wrath	Charity	Neonates		Male									No derangement	78							
Placeholder		Male	Harmonious	Daeva	Legio Mortuum	3	4	50	Straight	Normal	Pride	Charity	Honorius		Male									No derangement	66							
Placeholder		Female	Tiny	Daeva	Cult of Augurs	6	6	100	Straight	Normal	Lust	Hope	Mercenary Work		Female									No derangement	25							
Placeholder		Male	Abashed	Daeva	Legio Mortuum	2	6	100	Straight	Striking Looks 2	Pride	Hope	Patricians		Male									No derangement	53							
Placeholder		Male	Cute	Gangrel	Cult of Augurs	5	3	100	Straight	Normal	Sloth	Justice	Peregrine Collegia		Male									No derangement	23							
Placeholder		Male	Habitual	Nosferatu	Senex	5	4	75	Straight	Normal	Gluttony	Charity	Auguries		Male									No derangement	54							
Placeholder		Female	Vengeful	Mekhet	Cult of Augurs	1	5	75	Straight	Normal	Wrath	Charity	Trade		Female									No derangement	69							
Placeholder		Male	Naughty	Ventrue	Cult of Augurs	3	4	75	Straight	Normal	Pride	Justice	Soldier Training		Male									Irrationality	49							
Placeholder		Male	Hapless	Daeva	Cult of Augurs	2	9	500	Straight	Striking Looks 2	Envy	Temperance	Nosferatu		Male									No derangement	48							
Placeholder		Male	Numberless	Daeva	Legio Mortuum	3	5	100	Gay	Normal	Gluttony	Faith	Senex		Male									No derangement	49							
Placeholder		Male	Appreciative	Daeva	Legio Mortuum	2	5	100	Gay	Striking Looks 2	Wrath	Fortitude	Honorius		Male									No derangement	31							
Placeholder		Male	Bashful	Mekhet	Peregrine Collegia	1	5	100	Straight	Normal	Gluttony	Fortitude	Property		Male									No derangement	31							
Placeholder		Female	Nice	Gangrel	Cult of Augurs	3	4	50	Straight	Normal	Gluttony	Hope	Money		Female									No derangement	24							
Placeholder		Female	Breezy	Nosferatu	Cult of Augurs	2	6	150	Straight	Normal	Wrath	Prudence	Merchants		Female									No derangement	32							
Placeholder		Female	Apathetic	Nosferatu	Peregrine Collegia	2	3	100	Straight	Normal	Pride	Prudence	Soldier Training		Female									No derangement	25							
Placeholder		Female	Sulky	Julii	Senex	1	4	700	Straight	Normal	Pride	Temperance	Tax Collectors		Female									Vocalization	75							
Placeholder		Male	Berserk	Nosferatu	Legio Mortuum	3	4	500	Straight	Normal	Sloth	Charity	Vigor Trainer		Male									Irrationality	37							
Placeholder		Male	Woebegone	Daeva	Cult of Augurs	5	4	150	Bisexual	Normal	Lust	Hope	Artists		Male									Fugue	29							
Placeholder		Female	Tasteful	Ventrue	Cult of Augurs	3	5	250	Gay	Striking Looks 2	Envy	Hope	Crime		Female									Fixation	52							
Placeholder		Female	Erect	Julii	Peregrine Collegia	3	5	75	Straight	Striking Looks 2	Gluttony	Fortitude	Curios		Female									Inferiority Complex	13							
Placeholder		Female	Inventive	Ventrue	Cult of Augurs	1	4	75	Straight	Normal	Envy	Temperance	Political And Financial Broker		Female									Narcissism	23							
Placeholder		Female	Flowery	Nosferatu	Legio Mortuum	3	3	150	Straight	Normal	Sloth	Charity	Money		Female									No derangement	37							
Placeholder		Female	Moral	Nosferatu	Legio Mortuum	3	4	75	Straight	Normal	Sloth	Fortitude	Honorius		Female									Depression	27							
Placeholder		Male	Misty	Gangrel	Peregrine Collegia	7	1	75	Straight	Normal	Greed	Fortitude	Warfare Training		Male									No derangement	60							
Placeholder		Female	Fantastic	Nosferatu	Legio Mortuum	2	5	75	Bisexual	Normal	Lust	Temperance	Trade		Female									Phobia	39							
Placeholder		Female	Bite-sized	Nosferatu	Senex	2	5	75	Straight	Striking Looks 2	Pride	Hope	Property		Female									Irrationality	22							
Placeholder		Male	Quaint	Daeva	Legio Mortuum	1	5	150	Straight	Striking Looks 2	Envy	Faith	Mercenary Work		Male									No derangement	29							
Placeholder		Female	Stale	Julii	Legio Mortuum	2	3	75	Straight	Striking Looks 2	Sloth	Fortitude	Patricians		Female									No derangement	28							
Placeholder		Male	Female	Daeva	Cult of Augurs	2	5	75	Bisexual	Normal	Envy	Fortitude	Exotic Imports And Slaves		Male									Inferiority Complex	25							
Placeholder		Female	Openhanded	Nosferatu	Peregrine Collegia	2	5	50	Bisexual	Normal	Sloth	Fortitude	Property		Female									No derangement	31							
Placeholder		Female	Powerful	Mekhet	Peregrine Collegia	2	4	50	Straight	Normal	Envy	Fortitude	Trade		Female									No derangement	25							
Placeholder		Male	Taste/touch	Julii	Legio Mortuum	4	1	50	Straight	Normal	Wrath	Hope	Entertainment		Male									No derangement	59							
Placeholder		Male	Dusty	Ventrue	Cult of Augurs	1	6	75	Straight	Normal	Lust	Fortitude	Exotic Imports And Slaves		Male									Hysteria	18							
Placeholder		Male	Unusual	Mekhet	Cult of Augurs	2	5	50	Straight	Normal	Envy	Justice	Ghouls		Male									No derangement	17							
Placeholder		Female	Massive	Mekhet	Senex	2	4	100	Bisexual	Normal	Sloth	Prudence	Money		Female									No derangement	30							
Placeholder		Male	Jealous	Gangrel	Senex	3	4	75	Straight	Normal	Envy	Prudence	Curios		Male									No derangement	24							
Placeholder		Male	Rude	Nosferatu	Legio Mortuum	6	3	75	Bisexual	Normal	Envy	Prudence	Vigor Trainer		Male									Fugue	35							
Placeholder		Male	Content	Julii	Peregrine Collegia	1	1	50	Gay	Normal	Lust	Prudence	Curios		Male									No derangement	36							
Placeholder		Male	Dependable	Mekhet	Legio Mortuum	8	4	250	Straight	Normal	Gluttony	Prudence	Neonates		Male									No derangement	28							
Placeholder		Male	Soggy	Gangrel	Legio Mortuum	5	5	50	Bisexual	Normal	Gluttony	Hope	Soldier Training		Male									No derangement	21							
Placeholder		Female	Grouchy	Daeva	Peregrine Collegia	2	2	75	Straight	Striking Looks 2	Pride	Prudence	Lore		Female									No derangement	65							
Placeholder		Female	Awake	Gangrel	Peregrine Collegia	2	5	50	Straight	Normal	Pride	Prudence	Auguries		Female									No derangement	48							
Placeholder		Female	Fortunate	Daeva	Cult of Augurs	3	6	75	Gay	Normal	Greed	Prudence	Merchants		Female									No derangement	28							
Placeholder		Male	Unique	Daeva	Legio Mortuum	2	1	50	Straight	Striking Looks 2	Lust	Faith	Neonates		Male									No derangement	34							
Placeholder		Female	Defeated	Daeva	Cult of Augurs	1	5	100	Straight	Normal	Envy	Hope	Exotic Imports And Slaves		Female									Inferiority Complex	38							
Placeholder		Female	Ambitious	Daeva	Cult of Augurs	1	5	50	Straight	Striking Looks 2	Envy	Justice	Patricians		Female									No derangement	24							
Placeholder		Female	Kind	Nosferatu	Cult of Augurs	5	4	700	Gay	Normal	Sloth	Justice	Human Religions		Female									No derangement	29							
Placeholder		Male	Parallel	Nosferatu	Legio Mortuum	2	2	100	Straight	Normal	Greed	Fortitude	Legio Mortuum		Male									Irrationality	31							
Placeholder		Female	Oceanic	Daeva	Cult of Augurs	2	3	75	Bisexual	Normal	Envy	Prudence	Artists		Female									Paranoia	48							
Placeholder		Female	Curious	Ventrue	Cult of Augurs	8	6	500	Bisexual	Normal	Sloth	Temperance	Investigation		Female									Inferiority Complex	27							
Placeholder		Female	Mild	Daeva	Cult of Augurs	2	3	100	Bisexual	Normal	Envy	Prudence	Construction		Female									Inferiority Complex	20							
Placeholder		Male	Crowded	Nosferatu	Cult of Augurs	2	4	150	Straight	Normal	Gluttony	Faith	Auguries		Male									No derangement	21							
Placeholder		Male	Approachable	Daeva	Cult of Augurs	3	1	150	Straight	Striking Looks 2	Lust	Prudence	Curios		Male									No derangement	9							
Placeholder		Female	Gallant	Julii	Legio Mortuum	2	2	75	Straight	Normal	Pride	Hope	Construction		Female									Phobia	61							
Placeholder		Female	Cuddly	Mekhet	Legio Mortuum	3	4	150	Straight	Normal	Envy	Prudence	Warfare Training		Female									Vocalization	57							
Placeholder		Female	Large	Julii	Cult of Augurs	1	5	50	Gay	Striking Looks 2	Wrath	Faith	Soldier Training		Female									No derangement	10							
Placeholder		Female	Just	Daeva	Senex	4	4	50	Gay	Striking Looks 2	Envy	Fortitude	Blood		Female									No derangement	50							
Placeholder		Female	Null	Daeva	Legio Mortuum	2	5	50	Straight	Striking Looks 2	Pride	Temperance	Nosferatu		Female									No derangement	51							
Placeholder		Male	Cute	Daeva	Peregrine Collegia	1	2	75	Straight	Striking Looks 2	Greed	Fortitude	Vigor Trainer		Male									Multiple Personality	27							
Placeholder		Female	Macho	Gangrel	Legio Mortuum	1	6	100	Gay	Normal	Pride	Fortitude	Crime		Female									No derangement	48							
Placeholder		Male	Halting	Daeva	Senex	2	1	75	Straight	Striking Looks 2	Pride	Faith	Honorius		Male									Phobia	32							
Placeholder		Female	Bewildered	Daeva	Peregrine Collegia	2	5	50	Bisexual	Normal	Wrath	Temperance	Frontline Soldier		Female									Multiple Personality	30							
Placeholder		Male	Weary	Nosferatu	Legio Mortuum	2	4	50	Straight	Striking Looks 4	Lust	Temperance	Neonates		Male									No derangement	34							
Placeholder		Male	Quack	Daeva	Legio Mortuum	1	5	75	Bisexual	Striking Looks 2	Gluttony	Hope	Property		Male									Inferiority Complex	17							
Placeholder		Male	Puzzled	Daeva	Senex	2	5	150	Straight	Striking Looks 2	Greed	Fortitude	Auguries		Male									No derangement	20							
Placeholder		Male	Heavy	Nosferatu	Legio Mortuum	3	4	75	Straight	Normal	Envy	Temperance	Money		Male									No derangement	34							
Placeholder		Female	Coherent	Ventrue	Senex	3	5	50	Straight	Normal	Envy	Temperance	Exotic Imports And Slaves		Female									Megalomania	43							
Placeholder		Male	Ancient	Nosferatu	Legio Mortuum	3	4	75	Bisexual	Normal	Pride	Temperance	Crime		Male									Paranoia	21							
Placeholder		Male	Scrawny	Ventrue	Cult of Augurs	3	7	75	Straight	Striking Looks 2	Sloth	Temperance	Soldier Training		Male									Inferiority Complex	56							
Placeholder		Male	Humorous	Ventrue	Senex	2	3	500	Bisexual	Normal	Gluttony	Justice	Neonates		Male									No derangement	19							
Placeholder		Male	Foolish	Daeva	Cult of Augurs	2	4	75	Straight	Normal	Sloth	Fortitude	Lore		Male									Irrationality	40							
Placeholder		Male	Dashing	Mekhet	Peregrine Collegia	3	8	75	Straight	Normal	Lust	Temperance	Trade		Male									No derangement	30							
Placeholder		Male	Special	Mekhet	Cult of Augurs	2	4	50	Bisexual	Normal	Gluttony	Hope	Legio Mortuum		Male									Narcissism	33							
Placeholder		Female	Ignorant	Daeva	Senex	2	5	75	Bisexual	Striking Looks 2	Wrath	Temperance	Peregrine Collegia		Female									No derangement	30							
Placeholder		Female	Elite	Julii	Peregrine Collegia	1	3	150	Straight	Normal	Pride	Faith	Entertainment		Female									Suspicion	65							
Placeholder		Male	Serious	Mekhet	Cult of Augurs	5	5	100	Straight	Normal	Lust	Charity	Kine		Male									No derangement	78							
Placeholder		Female	Shocking	Julii	Legio Mortuum	4	4	100	Gay	Striking Looks 2	Pride	Prudence	Lore		Female									No derangement	19							
Placeholder		Male	Heavenly	Nosferatu	Legio Mortuum	9	5	50	Straight	Normal	Sloth	Charity	Human Religions		Male									Avoidance	20							
Placeholder		Male	Intelligent	Mekhet	Cult of Augurs	1	4	100	Straight	Normal	Envy	Fortitude	Mercenary Work		Male									Inferiority Complex	31							
Placeholder		Male	Myriad	Daeva	Cult of Augurs	4	6	75	Straight	Normal	Greed	Hope	Neonates		Male									No derangement	40							
Placeholder		Female	Five	Gangrel	Legio Mortuum	2	5	50	Straight	Normal	Wrath	Charity	Senex		Female									No derangement	7							
Placeholder		Female	Gray	Ventrue	Legio Mortuum	2	6	50	Straight	Normal	Lust	Hope	Information		Female									No derangement	19							
Placeholder		Female	Law-abiding	Gangrel	Cult of Augurs	4	5	50	Straight	Normal	Pride	Prudence	Mercenary Work		Female									Melancholia	28							
Placeholder		Female	Questionable	Daeva	Cult of Augurs	2	4	150	Gay	Normal	Lust	Charity	Entertainment		Female									Narcissism	69							
Placeholder		Female	Separate	Nosferatu	Senex	2	7	350	Straight	Normal	Gluttony	Fortitude	Lore		Female									No derangement	24							
Placeholder		Male	Merciful	Nosferatu	Peregrine Collegia	3	4	75	Straight	Striking Looks 4	Wrath	Temperance	Camarilla		Male									No derangement	44							
Placeholder		Female	Confident	Gangrel	Peregrine Collegia	2	5	75	Straight	Normal	Greed	Charity	Ghouls		Female									Depression	21							
Placeholder		Female	Decisive	Daeva	Cult of Augurs	3	1	75	Straight	Striking Looks 2	Gluttony	Faith	Merchants		Female									No derangement	23							
Placeholder		Male	Freezing	Daeva	Cult of Augurs	1	3	100	Bisexual	Normal	Envy	Charity	Auguries		Male									No derangement	43							
Placeholder		Male	Imperfect	Mekhet	Cult of Augurs	3	5	100	Straight	Normal	Lust	Faith	Cult Of Augurs		Male									No derangement	36							
Placeholder		Male	Cumbersome	Gangrel	Cult of Augurs	3	2	150	Straight	Normal	Wrath	Fortitude	Trade		Male									No derangement	54							
Placeholder		Female	Jumbled	Julii	Legio Mortuum	2	5	150	Straight	Normal	Lust	Faith	Tax Collectors		Female									Fixation	32							
Placeholder		Male	Towering	Julii	Peregrine Collegia	3	4	150	Straight	Normal	Lust	Temperance	Honorius		Male									No derangement	41							
Placeholder		Female	Fantastic	Mekhet	Cult of Augurs	2	5	50	Straight	Normal	Lust	Charity	Camarilla		Female									Phobia	29							
Placeholder		Male	Embarrassed	Daeva	Senex	2	5	75	Bisexual	Normal	Envy	Temperance	Senex		Male									Narcissism	55							
Placeholder		Male	Humorous	Nosferatu	Peregrine Collegia	3	5	250	Straight	Normal	Sloth	Faith	Curios		Male									Narcissism	74							
Placeholder		Male	U	Julii	Cult of Augurs	4	5	100	Gay	Normal	Greed	Faith	Tax Collectors		Male									No derangement	33							
Placeholder		Female	Unwell	Daeva	Cult of Augurs	2	4	250	Straight	Striking Looks 2	Greed	Temperance	Patricians		Female									No derangement	44							
Placeholder		Female	Smooth	Nosferatu	Peregrine Collegia	4	4	75	Straight	Striking Looks 2	Wrath	Justice	Vigor Trainer		Female									Irrationality	20							
Placeholder		Female	Clean	Ventrue	Cult of Augurs	5	6	100	Gay	Normal	Greed	Charity	Exotic Imports And Slaves		Female									Vocalization	18							
Placeholder		Female	Previous	Daeva	Cult of Augurs	1	1	100	Straight	Striking Looks 2	Gluttony	Justice	Soldier Training		Female									No derangement	61							
Placeholder		Female	Versed	Daeva	Legio Mortuum	1	4	100	Gay	Striking Looks 2	Gluttony	Hope	Neonates		Female									No derangement	29							
Placeholder		Male	Naughty	Julii	Cult of Augurs	2	5	150	Straight	Normal	Envy	Faith	Kine		Male									Vocalization	27							
Placeholder		Male	Disillusioned	Mekhet	Senex	5	4	100	Straight	Normal	Envy	Prudence	Auguries		Male									No derangement	33							
Placeholder		Male	Grumpy	Mekhet	Senex	1	4	100	Straight	Normal	Lust	Temperance	Honorius		Male									No derangement	35							
Placeholder		Male	Overwrought	Julii	Legio Mortuum	1	4	75	Straight	Normal	Pride	Fortitude	Kine		Male									No derangement	41							
